antecedent,consequent,support,confidence,lift
"{'U', 'X', 'AF', 'D', 'AA', 'A'}",{'F'},0.509,0.973,1.022
"{'X', 'F', 'U', 'A'}","{'D', 'AF', 'AA'}",0.509,0.886,1.074
"{'U', 'X', 'F', 'AA', 'A'}","{'D', 'AF'}",0.509,0.947,1.074
"{'U', 'X', 'AF', 'F', 'A'}","{'D', 'AA'}",0.509,0.928,1.049
"{'U', 'X', 'AF', 'F', 'AA', 'A'}",{'D'},0.509,0.982,1.025
"{'U', 'X', 'F', 'D', 'A'}","{'AF', 'AA'}",0.509,0.909,1.072
"{'U', 'X', 'F', 'D', 'AA', 'A'}",{'AF'},0.509,0.966,1.059
"{'U', 'X', 'AF', 'F', 'D', 'A'}",{'AA'},0.509,0.95,1.038
{'AB'},"{'U', 'X', 'F', 'AD', 'AA', 'D'}",0.596,0.917,1.315
"{'AB', 'AA'}","{'U', 'X', 'F', 'AD', 'D'}",0.596,0.965,1.317
"{'AD', 'AA'}","{'AB', 'U', 'X', 'F', 'D'}",0.596,0.804,1.284
"{'AB', 'AD'}","{'U', 'X', 'F', 'D', 'AA'}",0.596,0.923,1.14
"{'AB', 'AD', 'AA'}","{'F', 'X', 'U', 'D'}",0.596,0.97,1.122
"{'AB', 'D'}","{'U', 'X', 'F', 'AD', 'AA'}",0.596,0.927,1.31
"{'AB', 'D', 'AA'}","{'F', 'AD', 'X', 'U'}",0.596,0.972,1.304
"{'AD', 'AA', 'D'}","{'AB', 'F', 'X', 'U'}",0.596,0.815,1.289
"{'AB', 'AD', 'D'}","{'F', 'X', 'AA', 'U'}",0.596,0.933,1.12
"{'AB', 'AD', 'AA', 'D'}","{'F', 'X', 'U'}",0.596,0.978,1.092
"{'AB', 'F'}","{'U', 'X', 'AD', 'AA', 'D'}",0.596,0.921,1.293
"{'AB', 'F', 'AA'}","{'AD', 'X', 'U', 'D'}",0.596,0.969,1.294
"{'AD', 'F', 'AA'}","{'AB', 'D', 'X', 'U'}",0.596,0.823,1.309
"{'AB', 'AD', 'F'}","{'D', 'X', 'AA', 'U'}",0.596,0.927,1.101
"{'AB', 'AD', 'F', 'AA'}","{'D', 'X', 'U'}",0.596,0.975,1.082
"{'AB', 'D', 'F'}","{'AD', 'X', 'AA', 'U'}",0.596,0.931,1.289
"{'AB', 'D', 'F', 'AA'}","{'AD', 'X', 'U'}",0.596,0.977,1.282
"{'AD', 'F', 'AA', 'D'}","{'AB', 'X', 'U'}",0.596,0.836,1.315
"{'AB', 'AD', 'F', 'D'}","{'X', 'AA', 'U'}",0.596,0.937,1.083
"{'AB', 'F', 'AD', 'AA', 'D'}","{'X', 'U'}",0.596,0.983,1.055
"{'AB', 'U'}","{'X', 'F', 'AD', 'AA', 'D'}",0.596,0.928,1.318
"{'AB', 'AA', 'U'}","{'F', 'AD', 'X', 'D'}",0.596,0.974,1.315
"{'AD', 'AA', 'U'}","{'AB', 'F', 'X', 'D'}",0.596,0.812,1.282
"{'AB', 'AD', 'U'}","{'F', 'X', 'AA', 'D'}",0.596,0.934,1.123
"{'AB', 'AD', 'AA', 'U'}","{'F', 'X', 'D'}",0.596,0.98,1.093
"{'AB', 'D', 'U'}","{'F', 'AD', 'X', 'AA'}",0.596,0.938,1.314
"{'AB', 'D', 'AA', 'U'}","{'F', 'AD', 'X'}",0.596,0.982,1.301
"{'AD', 'U', 'AA', 'D'}","{'AB', 'F', 'X'}",0.596,0.824,1.287
"{'AB', 'AD', 'U', 'D'}","{'F', 'X', 'AA'}",0.596,0.944,1.095
"{'AB', 'U', 'AD', 'AA', 'D'}","{'F', 'X'}",0.596,0.987,1.054
"{'AB', 'F', 'U'}","{'AD', 'X', 'AA', 'D'}",0.596,0.932,1.296
"{'AB', 'F', 'AA', 'U'}","{'AD', 'X', 'D'}",0.596,0.979,1.29
"{'AD', 'F', 'AA', 'U'}","{'AB', 'D', 'X'}",0.596,0.832,1.306
"{'AB', 'AD', 'F', 'U'}","{'D', 'X', 'AA'}",0.596,0.938,1.08
"{'AB', 'U', 'F', 'AD', 'AA'}","{'D', 'X'}",0.596,0.984,1.048
"{'AB', 'D', 'F', 'U'}","{'AD', 'X', 'AA'}",0.596,0.942,1.292
"{'AB', 'U', 'F', 'D', 'AA'}","{'AD', 'X'}",0.596,0.986,1.278
"{'AD', 'U', 'F', 'D'}","{'AB', 'X', 'AA'}",0.596,0.802,1.308
"{'U', 'F', 'AD', 'AA', 'D'}","{'AB', 'X'}",0.596,0.844,1.312
"{'AB', 'U', 'F', 'AD', 'D'}","{'X', 'AA'}",0.596,0.948,1.055
"{'AB', 'U', 'F', 'AD', 'AA', 'D'}",{'X'},0.596,0.992,1.012
"{'AB', 'X'}","{'U', 'F', 'AD', 'AA', 'D'}",0.596,0.927,1.312
"{'AB', 'X', 'AA'}","{'AD', 'F', 'U', 'D'}",0.596,0.972,1.308
"{'AD', 'X', 'AA'}","{'AB', 'D', 'F', 'U'}",0.596,0.817,1.292
"{'AB', 'AD', 'X'}","{'D', 'F', 'AA', 'U'}",0.596,0.933,1.138
"{'AB', 'AD', 'X', 'AA'}","{'D', 'F', 'U'}",0.596,0.978,1.114
"{'AB', 'D', 'X'}","{'AD', 'F', 'AA', 'U'}",0.596,0.936,1.306
"{'AB', 'D', 'X', 'AA'}","{'AD', 'F', 'U'}",0.596,0.98,1.294
"{'AD', 'X', 'AA', 'D'}","{'AB', 'F', 'U'}",0.596,0.829,1.296
"{'AB', 'AD', 'X', 'D'}","{'F', 'AA', 'U'}",0.596,0.942,1.117
"{'AB', 'X', 'AD', 'AA', 'D'}","{'F', 'U'}",0.596,0.985,1.084
"{'AB', 'F', 'X'}","{'AD', 'AA', 'U', 'D'}",0.596,0.931,1.287
"{'AB', 'F', 'AA', 'X'}","{'AD', 'U', 'D'}",0.596,0.977,1.282
"{'AD', 'F', 'AA', 'X'}","{'AB', 'D', 'U'}",0.596,0.835,1.314
"{'AB', 'AD', 'F', 'X'}","{'D', 'AA', 'U'}",0.596,0.937,1.093
"{'AB', 'X', 'F', 'AD', 'AA'}","{'D', 'U'}",0.596,0.983,1.069
"{'AB', 'D', 'F', 'X'}","{'AD', 'AA', 'U'}",0.596,0.941,1.282
"{'AB', 'X', 'F', 'D', 'AA'}","{'AD', 'U'}",0.596,0.984,1.268
"{'AD', 'F', 'D', 'X'}","{'AB', 'AA', 'U'}",0.596,0.804,1.315
"{'X', 'F', 'AD', 'AA', 'D'}","{'AB', 'U'}",0.596,0.847,1.318
"{'AB', 'X', 'F', 'AD', 'D'}","{'AA', 'U'}",0.596,0.947,1.074
"{'AB', 'X', 'F', 'AD', 'AA', 'D'}",{'U'},0.596,0.99,1.041
"{'AB', 'X', 'U'}","{'AD', 'F', 'AA', 'D'}",0.596,0.938,1.315
"{'AB', 'X', 'AA', 'U'}","{'AD', 'F', 'D'}",0.596,0.982,1.305
"{'AD', 'X', 'AA', 'U'}","{'AB', 'D', 'F'}",0.596,0.825,1.289
"{'AB', 'AD', 'X', 'U'}","{'D', 'F', 'AA'}",0.596,0.944,1.12
"{'AB', 'U', 'X', 'AD', 'AA'}","{'D', 'F'}",0.596,0.987,1.085
"{'AB', 'D', 'X', 'U'}","{'AD', 'F', 'AA'}",0.596,0.948,1.309
"{'AB', 'U', 'X', 'D', 'AA'}","{'AD', 'F'}",0.596,0.989,1.29
"{'U', 'X', 'AD', 'AA', 'D'}","{'AB', 'F'}",0.596,0.837,1.293
"{'AB', 'U', 'X', 'AD', 'D'}","{'F', 'AA'}",0.596,0.954,1.091
"{'AB', 'U', 'X', 'AD', 'AA', 'D'}",{'F'},0.596,0.995,1.046
"{'AB', 'F', 'U', 'X'}","{'AD', 'AA', 'D'}",0.596,0.942,1.289
"{'AB', 'U', 'X', 'F', 'AA'}","{'AD', 'D'}",0.596,0.986,1.278
"{'U', 'X', 'F', 'AD', 'AA'}","{'AB', 'D'}",0.596,0.843,1.31
"{'AB', 'U', 'X', 'F', 'AD'}","{'D', 'AA'}",0.596,0.948,1.072
"{'AB', 'U', 'X', 'F', 'AD', 'AA'}",{'D'},0.596,0.992,1.035
"{'AB', 'U', 'X', 'F', 'D'}","{'AD', 'AA'}",0.596,0.952,1.284
"{'AB', 'U', 'X', 'F', 'D', 'AA'}",{'AD'},0.596,0.994,1.263
"{'U', 'X', 'F', 'AD', 'D'}","{'AB', 'AA'}",0.596,0.814,1.317
"{'U', 'X', 'F', 'AD', 'AA', 'D'}",{'AB'},0.596,0.855,1.315
"{'AB', 'U', 'X', 'F', 'AD', 'D'}",{'AA'},0.596,0.958,1.046
{'AB'},"{'U', 'X', 'AF', 'F', 'D', 'AA'}",0.6,0.922,1.196
"{'AB', 'AA'}","{'U', 'X', 'AF', 'F', 'D'}",0.6,0.97,1.189
"{'AB', 'AF'}","{'U', 'X', 'F', 'D', 'AA'}",0.6,0.922,1.14
"{'AB', 'AA', 'AF'}","{'F', 'X', 'U', 'D'}",0.6,0.97,1.122
"{'AB', 'D'}","{'U', 'X', 'AF', 'F', 'AA'}",0.6,0.932,1.18
"{'AB', 'D', 'AA'}","{'F', 'X', 'AF', 'U'}",0.6,0.978,1.163
"{'AB', 'D', 'AF'}","{'F', 'X', 'AA', 'U'}",0.6,0.932,1.119
"{'AB', 'D', 'AA', 'AF'}","{'F', 'X', 'U'}",0.6,0.978,1.092
"{'AB', 'F'}","{'U', 'X', 'AF', 'D', 'AA'}",0.6,0.926,1.167
"{'AB', 'F', 'AA'}","{'D', 'X', 'AF', 'U'}",0.6,0.975,1.159
"{'AB', 'F', 'AF'}","{'D', 'X', 'AA', 'U'}",0.6,0.926,1.101
"{'AB', 'F', 'AA', 'AF'}","{'D', 'X', 'U'}",0.6,0.975,1.082
"{'AB', 'D', 'F'}","{'X', 'AF', 'AA', 'U'}",0.6,0.937,1.151
"{'AB', 'D', 'F', 'AA'}","{'X', 'AF', 'U'}",0.6,0.983,1.134
"{'AB', 'D', 'F', 'AF'}","{'X', 'AA', 'U'}",0.6,0.937,1.083
"{'AB', 'AF', 'F', 'D', 'AA'}","{'X', 'U'}",0.6,0.983,1.055
"{'AB', 'U'}","{'X', 'AF', 'F', 'D', 'AA'}",0.6,0.933,1.189
"{'AB', 'AA', 'U'}","{'F', 'X', 'AF', 'D'}",0.6,0.98,1.171
"{'AB', 'AF', 'U'}","{'F', 'X', 'AA', 'D'}",0.6,0.933,1.122
"{'AB', 'U', 'AA', 'AF'}","{'F', 'X', 'D'}",0.6,0.98,1.093
"{'AB', 'D', 'U'}","{'F', 'X', 'AF', 'AA'}",0.6,0.943,1.168
"{'AB', 'D', 'AA', 'U'}","{'F', 'X', 'AF'}",0.6,0.987,1.141
"{'AB', 'D', 'AF', 'U'}","{'F', 'X', 'AA'}",0.6,0.943,1.094
"{'AB', 'U', 'AF', 'D', 'AA'}","{'F', 'X'}",0.6,0.987,1.054
"{'AB', 'F', 'U'}","{'D', 'X', 'AF', 'AA'}",0.6,0.937,1.158
"{'AB', 'F', 'AA', 'U'}","{'D', 'X', 'AF'}",0.6,0.985,1.14
"{'AB', 'F', 'AF', 'U'}","{'D', 'X', 'AA'}",0.6,0.937,1.08
"{'AB', 'U', 'AF', 'F', 'AA'}","{'D', 'X'}",0.6,0.985,1.048
"{'AB', 'D', 'F', 'U'}","{'X', 'AF', 'AA'}",0.6,0.948,1.14
"{'AB', 'U', 'F', 'D', 'AA'}","{'X', 'AF'}",0.6,0.992,1.111
"{'AB', 'U', 'AF', 'F', 'D'}","{'X', 'AA'}",0.6,0.948,1.055
"{'AB', 'U', 'AF', 'F', 'D', 'AA'}",{'X'},0.6,0.992,1.012
"{'AB', 'X'}","{'U', 'AF', 'F', 'D', 'AA'}",0.6,0.932,1.193
"{'AB', 'X', 'AA'}","{'D', 'F', 'AF', 'U'}",0.6,0.978,1.179
"{'AB', 'X', 'AF'}","{'D', 'F', 'AA', 'U'}",0.6,0.932,1.137
"{'AB', 'X', 'AA', 'AF'}","{'D', 'F', 'U'}",0.6,0.978,1.114
"{'AB', 'D', 'X'}","{'F', 'AF', 'AA', 'U'}",0.6,0.942,1.175
"{'AB', 'D', 'X', 'AA'}","{'F', 'AF', 'U'}",0.6,0.985,1.152
"{'AB', 'D', 'X', 'AF'}","{'F', 'AA', 'U'}",0.6,0.942,1.116
"{'AB', 'X', 'AF', 'D', 'AA'}","{'F', 'U'}",0.6,0.985,1.084
"{'AB', 'F', 'X'}","{'D', 'AF', 'AA', 'U'}",0.6,0.937,1.157
"{'AB', 'F', 'AA', 'X'}","{'D', 'AF', 'U'}",0.6,0.983,1.144
"{'AB', 'F', 'AF', 'X'}","{'D', 'AA', 'U'}",0.6,0.937,1.092
"{'AB', 'X', 'AF', 'F', 'AA'}","{'D', 'U'}",0.6,0.983,1.069
"{'AB', 'D', 'F', 'X'}","{'AF', 'AA', 'U'}",0.6,0.946,1.141
"{'AB', 'X', 'F', 'D', 'AA'}","{'AF', 'U'}",0.6,0.99,1.119
"{'AB', 'X', 'AF', 'F', 'D'}","{'AA', 'U'}",0.6,0.946,1.073
"{'AB', 'X', 'AF', 'F', 'D', 'AA'}",{'U'},0.6,0.99,1.041
"{'AB', 'X', 'U'}","{'D', 'F', 'AF', 'AA'}",0.6,0.943,1.185
"{'AB', 'X', 'AA', 'U'}","{'D', 'F', 'AF'}",0.6,0.987,1.161
"{'AB', 'X', 'AF', 'U'}","{'D', 'F', 'AA'}",0.6,0.943,1.12
"{'AB', 'U', 'X', 'AF', 'AA'}","{'D', 'F'}",0.6,0.987,1.085
"{'AB', 'D', 'X', 'U'}","{'F', 'AF', 'AA'}",0.6,0.953,1.164
"{'AB', 'U', 'X', 'D', 'AA'}","{'F', 'AF'}",0.6,0.995,1.13
"{'AB', 'U', 'X', 'AF', 'D'}","{'F', 'AA'}",0.6,0.953,1.091
"{'AB', 'U', 'X', 'AF', 'D', 'AA'}",{'F'},0.6,0.995,1.046
"{'AB', 'F', 'U', 'X'}","{'D', 'AF', 'AA'}",0.6,0.948,1.149
"{'AB', 'U', 'X', 'F', 'AA'}","{'D', 'AF'}",0.6,0.992,1.125
"{'AB', 'U', 'X', 'AF', 'F'}","{'D', 'AA'}",0.6,0.948,1.072
"{'AB', 'U', 'X', 'AF', 'F', 'AA'}",{'D'},0.6,0.992,1.036
"{'AB', 'U', 'X', 'F', 'D'}","{'AF', 'AA'}",0.6,0.958,1.129
"{'AB', 'U', 'X', 'F', 'D', 'AA'}",{'AF'},0.6,1.0,1.096
"{'AB', 'U', 'X', 'AF', 'F', 'D'}",{'AA'},0.6,0.958,1.046
{'AD'},"{'U', 'X', 'AF', 'F', 'D', 'AA'}",0.696,0.884,1.147
"{'AD', 'AA'}","{'U', 'X', 'AF', 'F', 'D'}",0.696,0.938,1.149
"{'AF', 'AA'}","{'U', 'X', 'F', 'AD', 'D'}",0.696,0.82,1.119
"{'AD', 'AF'}","{'U', 'X', 'F', 'D', 'AA'}",0.696,0.887,1.097
"{'AF', 'AD', 'AA'}","{'F', 'X', 'U', 'D'}",0.696,0.942,1.089
"{'AD', 'D'}","{'U', 'X', 'AF', 'F', 'AA'}",0.696,0.901,1.14
"{'AD', 'AA', 'D'}","{'F', 'X', 'AF', 'U'}",0.696,0.952,1.132
"{'AF', 'D', 'AA'}","{'F', 'AD', 'X', 'U'}",0.696,0.843,1.131
"{'AD', 'AF', 'D'}","{'F', 'X', 'AA', 'U'}",0.696,0.904,1.085
"{'AF', 'AD', 'AA', 'D'}","{'F', 'X', 'U'}",0.696,0.955,1.067
"{'AD', 'F'}","{'U', 'X', 'AF', 'D', 'AA'}",0.696,0.907,1.143
"{'AD', 'F', 'AA'}","{'D', 'X', 'AF', 'U'}",0.696,0.961,1.142
"{'AF', 'F', 'AA'}","{'AD', 'X', 'U', 'D'}",0.696,0.849,1.133
"{'AD', 'F', 'AF'}","{'D', 'X', 'AA', 'U'}",0.696,0.91,1.081
"{'AF', 'AD', 'F', 'AA'}","{'D', 'X', 'U'}",0.696,0.964,1.07
"{'D', 'F', 'AA'}","{'AD', 'X', 'AF', 'U'}",0.696,0.825,1.087
"{'AD', 'F', 'D'}","{'X', 'AF', 'AA', 'U'}",0.696,0.925,1.137
"{'AD', 'F', 'AA', 'D'}","{'X', 'AF', 'U'}",0.696,0.975,1.126
"{'D', 'F', 'AF'}","{'AD', 'X', 'AA', 'U'}",0.696,0.818,1.133
"{'AF', 'D', 'F', 'AA'}","{'AD', 'X', 'U'}",0.696,0.874,1.146
"{'AD', 'F', 'AF', 'D'}","{'X', 'AA', 'U'}",0.696,0.927,1.072
"{'AF', 'F', 'AD', 'AA', 'D'}","{'X', 'U'}",0.696,0.978,1.049
"{'AD', 'U'}","{'X', 'AF', 'F', 'D', 'AA'}",0.696,0.896,1.141
"{'AD', 'AA', 'U'}","{'F', 'X', 'AF', 'D'}",0.696,0.948,1.133
"{'AF', 'AA', 'U'}","{'F', 'AD', 'X', 'D'}",0.696,0.839,1.132
"{'AD', 'AF', 'U'}","{'F', 'X', 'AA', 'D'}",0.696,0.899,1.082
"{'AF', 'AD', 'AA', 'U'}","{'F', 'X', 'D'}",0.696,0.952,1.062
"{'D', 'AA', 'U'}","{'F', 'AD', 'X', 'AF'}",0.696,0.811,1.079
"{'AD', 'U', 'D'}","{'F', 'X', 'AF', 'AA'}",0.696,0.913,1.13
"{'AD', 'U', 'AA', 'D'}","{'F', 'X', 'AF'}",0.696,0.962,1.111
"{'D', 'AF', 'U'}","{'F', 'AD', 'X', 'AA'}",0.696,0.809,1.134
"{'AF', 'D', 'AA', 'U'}","{'F', 'AD', 'X'}",0.696,0.86,1.139
"{'AD', 'U', 'AF', 'D'}","{'F', 'X', 'AA'}",0.696,0.916,1.062
"{'U', 'AF', 'AD', 'AA', 'D'}","{'F', 'X'}",0.696,0.965,1.03
"{'F', 'AA', 'U'}","{'AD', 'X', 'AF', 'D'}",0.696,0.824,1.09
"{'AD', 'F', 'U'}","{'D', 'X', 'AF', 'AA'}",0.696,0.918,1.135
"{'AD', 'F', 'AA', 'U'}","{'D', 'X', 'AF'}",0.696,0.97,1.123
"{'F', 'AF', 'U'}","{'AD', 'X', 'AA', 'D'}",0.696,0.813,1.131
"{'AF', 'F', 'AA', 'U'}","{'AD', 'X', 'D'}",0.696,0.868,1.144
"{'AD', 'F', 'AF', 'U'}","{'D', 'X', 'AA'}",0.696,0.921,1.061
"{'U', 'AF', 'F', 'AD', 'AA'}","{'D', 'X'}",0.696,0.974,1.036
"{'D', 'F', 'AA', 'U'}","{'AD', 'X', 'AF'}",0.696,0.848,1.103
"{'AD', 'U', 'F', 'D'}","{'X', 'AF', 'AA'}",0.696,0.936,1.125
"{'U', 'F', 'AD', 'AA', 'D'}","{'X', 'AF'}",0.696,0.985,1.103
"{'D', 'F', 'AF', 'U'}","{'AD', 'X', 'AA'}",0.696,0.839,1.15
"{'U', 'AF', 'F', 'D', 'AA'}","{'AD', 'X'}",0.696,0.89,1.153
"{'U', 'AF', 'F', 'AD', 'D'}","{'X', 'AA'}",0.696,0.938,1.044
"{'U', 'AF', 'F', 'AD', 'AA', 'D'}",{'X'},0.696,0.987,1.008
"{'AD', 'X'}","{'U', 'AF', 'F', 'D', 'AA'}",0.696,0.901,1.153
"{'AD', 'X', 'AA'}","{'D', 'F', 'AF', 'U'}",0.696,0.954,1.15
"{'AF', 'X', 'AA'}","{'AD', 'F', 'U', 'D'}",0.696,0.836,1.125
"{'AD', 'X', 'AF'}","{'D', 'F', 'AA', 'U'}",0.696,0.904,1.103
"{'AF', 'AD', 'X', 'AA'}","{'D', 'F', 'U'}",0.696,0.958,1.092
"{'D', 'X', 'AA'}","{'AD', 'F', 'AF', 'U'}",0.696,0.801,1.061
"{'AD', 'X', 'D'}","{'F', 'AF', 'AA', 'U'}",0.696,0.917,1.144
"{'AD', 'X', 'AA', 'D'}","{'F', 'AF', 'U'}",0.696,0.967,1.131
"{'D', 'X', 'AF'}","{'AD', 'F', 'AA', 'U'}",0.696,0.805,1.123
"{'AF', 'D', 'X', 'AA'}","{'AD', 'F', 'U'}",0.696,0.86,1.135
"{'AD', 'X', 'AF', 'D'}","{'F', 'AA', 'U'}",0.696,0.92,1.09
"{'X', 'AF', 'AD', 'AA', 'D'}","{'F', 'U'}",0.696,0.97,1.067
"{'F', 'AA', 'X'}","{'AD', 'AF', 'U', 'D'}",0.696,0.807,1.062
"{'AD', 'F', 'X'}","{'D', 'AF', 'AA', 'U'}",0.696,0.922,1.139
"{'AD', 'F', 'AA', 'X'}","{'D', 'AF', 'U'}",0.696,0.974,1.134
"{'F', 'AF', 'X'}","{'AD', 'AA', 'U', 'D'}",0.696,0.803,1.111
"{'AF', 'F', 'AA', 'X'}","{'AD', 'U', 'D'}",0.696,0.861,1.13
"{'AD', 'F', 'AF', 'X'}","{'D', 'AA', 'U'}",0.696,0.925,1.079
"{'X', 'AF', 'F', 'AD', 'AA'}","{'D', 'U'}",0.696,0.978,1.063
"{'D', 'F', 'AA', 'X'}","{'AD', 'AF', 'U'}",0.696,0.836,1.082
"{'AD', 'F', 'D', 'X'}","{'AF', 'AA', 'U'}",0.696,0.939,1.132
"{'X', 'F', 'AD', 'AA', 'D'}","{'AF', 'U'}",0.696,0.988,1.117
"{'D', 'F', 'AF', 'X'}","{'AD', 'AA', 'U'}",0.696,0.831,1.133
"{'X', 'AF', 'F', 'D', 'AA'}","{'AD', 'U'}",0.696,0.886,1.141
"{'X', 'AF', 'F', 'AD', 'D'}","{'AA', 'U'}",0.696,0.941,1.067
"{'X', 'AF', 'F', 'AD', 'AA', 'D'}",{'U'},0.696,0.991,1.042
"{'X', 'AA', 'U'}","{'AD', 'F', 'AF', 'D'}",0.696,0.804,1.072
"{'AD', 'X', 'U'}","{'D', 'F', 'AF', 'AA'}",0.696,0.913,1.146
"{'AD', 'X', 'AA', 'U'}","{'D', 'F', 'AF'}",0.696,0.963,1.133
"{'X', 'AF', 'U'}","{'AD', 'F', 'AA', 'D'}",0.696,0.803,1.126
"{'AF', 'X', 'AA', 'U'}","{'AD', 'F', 'D'}",0.696,0.855,1.137
"{'AD', 'X', 'AF', 'U'}","{'D', 'F', 'AA'}",0.696,0.916,1.087
"{'U', 'X', 'AF', 'AD', 'AA'}","{'D', 'F'}",0.696,0.967,1.063
"{'D', 'X', 'AA', 'U'}","{'AD', 'F', 'AF'}",0.696,0.826,1.081
"{'AD', 'U', 'X', 'D'}","{'F', 'AF', 'AA'}",0.696,0.928,1.133
"{'U', 'X', 'AD', 'AA', 'D'}","{'F', 'AF'}",0.696,0.977,1.109
"{'D', 'X', 'AF', 'U'}","{'AD', 'F', 'AA'}",0.696,0.826,1.142
"{'U', 'X', 'AF', 'D', 'AA'}","{'AD', 'F'}",0.696,0.876,1.143
"{'U', 'X', 'AF', 'AD', 'D'}","{'F', 'AA'}",0.696,0.931,1.066
"{'U', 'X', 'AF', 'AD', 'AA', 'D'}",{'F'},0.696,0.98,1.03
"{'F', 'AA', 'U', 'X'}","{'AD', 'AF', 'D'}",0.696,0.835,1.085
"{'AD', 'F', 'U', 'X'}","{'D', 'AF', 'AA'}",0.696,0.933,1.131
"{'U', 'X', 'F', 'AD', 'AA'}","{'D', 'AF'}",0.696,0.983,1.115
"{'F', 'AF', 'U', 'X'}","{'AD', 'AA', 'D'}",0.696,0.827,1.132
"{'U', 'X', 'AF', 'F', 'AA'}","{'AD', 'D'}",0.696,0.88,1.14
"{'U', 'X', 'AF', 'F', 'AD'}","{'D', 'AA'}",0.696,0.936,1.058
"{'U', 'X', 'AF', 'F', 'AD', 'AA'}",{'D'},0.696,0.987,1.03
"{'D', 'F', 'U', 'X'}","{'AD', 'AF', 'AA'}",0.696,0.804,1.089
"{'U', 'X', 'F', 'D', 'AA'}","{'AD', 'AF'}",0.696,0.86,1.097
"{'U', 'X', 'F', 'AD', 'D'}","{'AF', 'AA'}",0.696,0.949,1.119
"{'U', 'X', 'F', 'AD', 'AA', 'D'}",{'AF'},0.696,0.997,1.093
"{'U', 'X', 'AF', 'F', 'D'}","{'AD', 'AA'}",0.696,0.852,1.149
"{'U', 'X', 'AF', 'F', 'D', 'AA'}",{'AD'},0.696,0.902,1.147
"{'U', 'X', 'AF', 'F', 'AD', 'D'}",{'AA'},0.696,0.952,1.039
"{'N', 'AF'}","{'U', 'X', 'F', 'D', 'AA'}",0.521,0.805,0.995
"{'AF', 'AA', 'N'}","{'F', 'X', 'U', 'D'}",0.521,0.888,1.027
"{'N', 'D', 'AA'}","{'F', 'X', 'AF', 'U'}",0.521,0.836,0.994
"{'N', 'D', 'AF'}","{'F', 'X', 'AA', 'U'}",0.521,0.841,1.01
"{'AF', 'D', 'AA', 'N'}","{'F', 'X', 'U'}",0.521,0.921,1.029
"{'N', 'F', 'AA'}","{'D', 'X', 'AF', 'U'}",0.521,0.846,1.005
"{'N', 'F', 'AF'}","{'D', 'X', 'AA', 'U'}",0.521,0.84,0.998
"{'AF', 'F', 'AA', 'N'}","{'D', 'X', 'U'}",0.521,0.925,1.026
"{'N', 'D', 'F'}","{'X', 'AF', 'AA', 'U'}",0.521,0.801,0.985
"{'N', 'D', 'F', 'AA'}","{'X', 'AF', 'U'}",0.521,0.888,1.026
"{'N', 'D', 'F', 'AF'}","{'X', 'AA', 'U'}",0.521,0.879,1.016
"{'AF', 'F', 'N', 'D', 'AA'}","{'X', 'U'}",0.521,0.961,1.031
"{'N', 'AA', 'U'}","{'F', 'X', 'AF', 'D'}",0.521,0.843,1.007
"{'N', 'AF', 'U'}","{'F', 'X', 'AA', 'D'}",0.521,0.84,1.011
"{'AF', 'U', 'AA', 'N'}","{'F', 'X', 'D'}",0.521,0.917,1.023
"{'N', 'D', 'AA', 'U'}","{'F', 'X', 'AF'}",0.521,0.874,1.01
"{'N', 'D', 'AF', 'U'}","{'F', 'X', 'AA'}",0.521,0.874,1.013
"{'U', 'AF', 'N', 'D', 'AA'}","{'F', 'X'}",0.521,0.947,1.011
"{'N', 'F', 'U'}","{'D', 'X', 'AF', 'AA'}",0.521,0.805,0.995
"{'N', 'F', 'AA', 'U'}","{'D', 'X', 'AF'}",0.521,0.889,1.029
"{'N', 'F', 'AF', 'U'}","{'D', 'X', 'AA'}",0.521,0.875,1.008
"{'U', 'AF', 'F', 'N', 'AA'}","{'D', 'X'}",0.521,0.955,1.016
"{'N', 'D', 'F', 'U'}","{'X', 'AF', 'AA'}",0.521,0.844,1.014
"{'U', 'F', 'N', 'D', 'AA'}","{'X', 'AF'}",0.521,0.925,1.036
"{'U', 'AF', 'F', 'N', 'D'}","{'X', 'AA'}",0.521,0.911,1.014
"{'U', 'AF', 'F', 'N', 'D', 'AA'}",{'X'},0.521,0.988,1.008
"{'N', 'X', 'AA'}","{'D', 'F', 'AF', 'U'}",0.521,0.813,0.981
"{'N', 'X', 'AF'}","{'D', 'F', 'AA', 'U'}",0.521,0.823,1.004
"{'AF', 'X', 'AA', 'N'}","{'D', 'F', 'U'}",0.521,0.905,1.031
"{'N', 'D', 'X', 'AA'}","{'F', 'AF', 'U'}",0.521,0.852,0.996
"{'N', 'D', 'X', 'AF'}","{'F', 'AA', 'U'}",0.521,0.859,1.018
"{'X', 'AF', 'N', 'D', 'AA'}","{'F', 'U'}",0.521,0.938,1.032
"{'N', 'F', 'AA', 'X'}","{'D', 'AF', 'U'}",0.521,0.857,0.997
"{'N', 'F', 'AF', 'X'}","{'D', 'AA', 'U'}",0.521,0.854,0.996
"{'X', 'AF', 'F', 'N', 'AA'}","{'D', 'U'}",0.521,0.937,1.02
"{'N', 'D', 'F', 'X'}","{'AF', 'AA', 'U'}",0.521,0.813,0.981
"{'X', 'F', 'N', 'D', 'AA'}","{'AF', 'U'}",0.521,0.899,1.016
